# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"name","anchor_id":"FILE1_Z0_XY1","type":4,"desc":"","options":{"0":"cow","1":"bull","2":"pup"},"default_option_id":"2"}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"3_JhHp5rTa","[""2_25_2021_es_pr_11---107.png""]",0,"[]","[2,159,235,74,44]","{""1"":""0""}"
"3_5O7EKtom","[""2_25_2021_es_pr_11---107.png""]",0,"[]","[2,201,204,41,26]","{""1"":""2""}"
"5_hGaui2Gg","[""2_25_2021_es_pr_9---74.png""]",0,"[]","[2,65,145,51,30]","{""1"":""2""}"
"6_xNIPsa6X","[""2_25_2021_es_pr_9---73.png""]",0,"[]","[2,285,90,30,25]","{""1"":""2""}"
"6_2PvtL4cV","[""2_25_2021_es_pr_9---73.png""]",0,"[]","[2,264,49,26,35]","{""1"":""2""}"
"6_qYJ9uDz6","[""2_25_2021_es_pr_9---73.png""]",0,"[]","[2,208,41,20,51]","{""1"":""2""}"
"6_9FHkvSw8","[""2_25_2021_es_pr_9---73.png""]",0,"[]","[2,165,16,46,21]","{""1"":""2""}"
"6_EsjZJQsL","[""2_25_2021_es_pr_9---73.png""]",0,"[]","[2,164,2,46,17]","{""1"":""2""}"
"6_hXj2XUX6","[""2_25_2021_es_pr_9---73.png""]",0,"[]","[2,310,20,39,17]","{""1"":""2""}"
"6_EOsEqiSY","[""2_25_2021_es_pr_9---73.png""]",0,"[]","[2,334,56,87,45]","{""1"":""1""}"
"6_AOBGgFHh","[""2_25_2021_es_pr_9---73.png""]",0,"[]","[2,414,55,57,22]","{""1"":""2""}"
"6_DOtYrNrr","[""2_25_2021_es_pr_9---73.png""]",0,"[]","[2,437,84,41,21]","{""1"":""2""}"
"8_cXvwTvPv","[""2_25_2021_es_pr_9---63.png""]",0,"[]","[2,124,329,36,25]","{""1"":""2""}"
"8_FosrwVhY","[""2_25_2021_es_pr_9---63.png""]",0,"[]","[2,31,298,45,23]","{""1"":""2""}"
"8_MmFmOzAG","[""2_25_2021_es_pr_9---63.png""]",0,"[]","[2,82,210,16,40]","{""1"":""2""}"
"8_43Mlia2Q","[""2_25_2021_es_pr_9---63.png""]",0,"[]","[2,22,368,53,29]","{""1"":""2""}"
"8_hwcF4XjX","[""2_25_2021_es_pr_9---63.png""]",0,"[]","[2,14,413,34,42]","{""1"":""2""}"
"9_bFZyCYXX","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,16,151,35,21]","{""1"":""2""}"
"9_Z1koV3PL","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,50,58,71,32]","{""1"":""0""}"
"9_XeX05w8S","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,69,29,34,27]","{""1"":""2""}"
"9_proi7wH6","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,67,5,20,29]","{""1"":""2""}"
"9_uCxkn9tX","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,128,113,29,43]","{""1"":""2""}"
"9_17oMH7nK","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,56,195,82,24]","{""1"":""0""}"
"9_a6T9kIi7","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,131,192,42,22]","{""1"":""2""}"
"9_V90uDtJg","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,137,13,30,83]","{""1"":""0""}"
"9_WvhTIwlQ","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,124,33,13,32]","{""1"":""2""}"
"9_yElLH2m6","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,370,279,45,23]","{""1"":""2""}"
"9_KowmGKTr","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,372,325,53,18]","{""1"":""2""}"
"9_XXAV4Eip","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,450,294,44,29]","{""1"":""2""}"
"9_Lt5Caz8T","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,446,376,44,21]","{""1"":""2""}"
"9_ZBqB1x8S","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,391,379,31,18]","{""1"":""2""}"
"9_dpU2YJCb","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,323,385,51,15]","{""1"":""2""}"
"9_Xluekl2Y","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,337,409,26,33]","{""1"":""2""}"
"9_LMLjntTY","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,303,441,50,19]","{""1"":""2""}"
"9_f3KS1Xov","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,377,391,18,33]","{""1"":""2""}"
"9_BxN2FKbX","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,388,405,34,28]","{""1"":""2""}"
"9_oHc6tqTX","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,410,412,22,39]","{""1"":""2""}"
"9_jCadVtXd","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,437,416,34,29]","{""1"":""2""}"
"9_b66LJ1aL","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,263,465,28,33]","{""1"":""2""}"
"9_0jz3HPKE","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,425,465,41,18]","{""1"":""2""}"
"9_V8pvXzNj","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,204,460,19,36]","{""1"":""2""}"
"9_QGrpaO13","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,167,435,43,21]","{""1"":""2""}"
"9_3qEmxWGV","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,166,416,46,20]","{""1"":""2""}"
"9_tygyEXzC","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,218,375,29,41]","{""1"":""2""}"
"9_zXjFOn8X","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,262,343,28,81]","{""1"":""0""}"
"9_If3bxVWg","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,286,333,66,28]","{""1"":""0""}"
"9_CykoAcXg","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,250,215,27,17]","{""1"":""2""}"
"9_GIsKfDII","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,202,182,16,33]","{""1"":""2""}"
"9_VGYrf3zo","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,216,166,38,20]","{""1"":""2""}"
"9_Kmi8u6FK","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,185,148,18,27]","{""1"":""2""}"
"9_tXO8XKJA","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,190,114,19,29]","{""1"":""2""}"
"9_M3ImIK2b","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,176,92,25,27]","{""1"":""2""}"
"9_okINxKye","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,229,120,20,15]","{""1"":""2""}"
"9_iQem043P","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,224,141,30,23]","{""1"":""2""}"
"9_pXHa8X6P","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,257,137,15,32]","{""1"":""2""}"
"9_00150Cfd","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,226,193,20,59]","{""1"":""0""}"
"9_1IoxJLu1","[""2_25_2021_es_pr_9---62.png""]",0,"[]","[2,243,229,39,56]","{""1"":""0""}"
"10_J0tpESD8","[""2_25_2021_es_pr_9---61.png""]",0,"[]","[2,198,16,93,28]","{""1"":""1""}"
"10_g3XizOiZ","[""2_25_2021_es_pr_9---61.png""]",0,"[]","[2,429,147,42,26]","{""1"":""2""}"
"14_VSZMXchX","[""2_25_2021_es_pr_9---51.png""]",0,"[]","[2,237,394,41,24]","{""1"":""2""}"
"14_XgNZtBBX","[""2_25_2021_es_pr_9---51.png""]",0,"[]","[2,214,369,34,40]","{""1"":""2""}"
"14_ZuxvWIpe","[""2_25_2021_es_pr_9---51.png""]",0,"[]","[2,186,356,44,36]","{""1"":""2""}"
"14_bovhLiQ0","[""2_25_2021_es_pr_9---51.png""]",0,"[]","[2,158,365,34,31]","{""1"":""2""}"
"14_sVIMKYhJ","[""2_25_2021_es_pr_9---51.png""]",0,"[]","[2,200,320,20,50]","{""1"":""2""}"
"14_zlVYsm8O","[""2_25_2021_es_pr_9---51.png""]",0,"[]","[2,263,318,53,62]","{""1"":""0""}"
"14_sLM4e5Rd","[""2_25_2021_es_pr_9---51.png""]",0,"[]","[2,252,339,37,21]","{""1"":""2""}"
"14_syPHXdrN","[""2_25_2021_es_pr_9---51.png""]",0,"[]","[2,154,306,43,59]","{""1"":""0""}"
"14_dyhovpbw","[""2_25_2021_es_pr_9---51.png""]",0,"[]","[2,151,279,37,28]","{""1"":""2""}"
"14_1eOmB79f","[""2_25_2021_es_pr_9---51.png""]",0,"[]","[2,113,241,22,48]","{""1"":""2""}"
"14_04OYQXCz","[""2_25_2021_es_pr_9---51.png""]",0,"[]","[2,57,250,79,81]","{""1"":""1""}"
"14_3u7r4VMu","[""2_25_2021_es_pr_9---51.png""]",0,"[]","[2,44,259,33,65]","{""1"":""0""}"
"14_HpKuXCtf","[""2_25_2021_es_pr_9---51.png""]",0,"[]","[2,20,276,37,48]","{""1"":""2""}"
